,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,estimated_days,arrival_days,shipping_days,seller_to_carrier_status,arrival_status,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
4066,porto alegre,RS,2018-04-26 18:41:25,2018-04-26 18:55:09,2018-04-27 15:06:00,2018-05-10 20:58:39,2018-05-24,3,,,2018-05-11 00:00:00,2018-05-14 13:17:55,2018-05-03 18:55:09,197.7,22.46,56.0,685.0,1.0,9900.0,1,credit_card,4,220.16,sao paulo,SP,furniture_decor,Furniture,42875.0,27,14,13,OnTime/Early,OnTime/Early,Slow,Fast,Fast
92734,rondonopolis,MT,2017-12-05 15:24:25,2017-12-06 02:35:35,2017-12-07 12:34:07,2017-12-28 22:19:10,2018-01-05,1,,,2017-12-29 00:00:00,2018-01-01 13:18:38,2017-12-12 02:35:35,29.99,16.79,60.0,755.0,6.0,350.0,1,boleto,1,46.78,sao paulo,SP,telephony,Electronics,816.0,30,23,21,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
89853,sao paulo,SP,2017-02-08 16:49:29,2017-02-08 17:03:03,2017-02-13 08:49:28,2017-02-15 09:38:01,2017-03-21,5,,,2017-02-16 00:00:00,2017-02-16 22:30:07,2017-02-17 16:49:29,294.9,12.24,57.0,737.0,1.0,1279.0,1,credit_card,5,307.14,sao paulo,SP,stationery,Books & Stationery,40320.0,40,6,2,OnTime/Early,OnTime/Early,Very Slow,Very Fast,Very Fast
55397,sao paulo,SP,2018-01-19 15:14:29,2018-01-19 15:36:57,2018-01-22 15:17:59,2018-02-03 13:18:40,2018-02-20,4,,,2018-02-04 00:00:00,2018-02-06 12:32:34,2018-01-30 15:36:57,159.0,25.95,59.0,3314.0,2.0,2950.0,1,credit_card,4,184.95,cascavel,PR,computers_accessories,Electronics,8000.0,31,14,11,OnTime/Early,OnTime/Early,Slow,Fast,Fast
16903,vitoria,ES,2017-05-08 13:47:56,2017-05-08 14:03:02,2017-05-09 08:22:25,2017-05-19 09:45:58,2017-06-08,5,,,2017-05-18 00:00:00,2017-05-19 01:32:36,2017-05-16 14:03:02,160.0,21.52,52.0,642.0,1.0,1136.0,1,credit_card,6,181.52,curitiba,PR,sports_leisure,Entertainment,9072.0,30,10,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
88633,curitiba,PR,2017-12-12 09:36:27,2017-12-12 10:35:29,2017-12-13 22:16:40,2017-12-15 19:26:34,2018-01-05,5,,"Parabéns, eu gosto muito das LOJAS lannister e principalmente da lannister.com onde a gente pode comprar pela internet e buscar na loja mais próxima.",2017-12-16 00:00:00,2017-12-19 09:27:01,2017-12-22 10:35:29,193.0,13.06,44.0,2558.0,1.0,1100.0,1,credit_card,1,206.06,curitiba,PR,small_appliances,Electronics,9350.0,23,3,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
31032,salvador,BA,2018-06-21 09:36:30,2018-06-21 09:59:08,2018-06-21 14:13:00,2018-07-23 15:48:43,2018-07-23,5,RECOMENDO,"A loja parceira da stark distribui um bom material e envia o produto no prazo. Entretanto, os Correios é que atrasam na entrega. Seria interessante mudar de transportadora.",2018-07-24 00:00:00,2018-07-27 16:48:27,2018-06-27 09:59:08,17.9,20.08,36.0,135.0,1.0,10300.0,4,voucher,1,11.07,sao paulo,SP,housewares,Home & Garden,23400.0,31,32,32,OnTime/Early,Late,Slow,Slow,Slow
42847,rio de janeiro,RJ,2018-03-11 23:16:13,2018-03-11 23:30:25,2018-03-13 20:28:19,2018-03-20 22:18:51,2018-04-12,1,,"Comprei 2 travesseiros e recebi apenas 1.
Estou aguardando receber o outro.
Favor verificar o que aconteceu ",2018-03-21 00:00:00,2018-03-22 13:17:24,2018-03-15 23:30:25,138.0,18.55,52.0,263.0,1.0,4867.0,1,credit_card,8,313.1,sao paulo,SP,bed_bath_table,Furniture,56000.0,31,8,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
54908,sumare,SP,2017-06-23 17:36:41,2017-06-23 17:50:12,2017-06-26 13:42:17,2017-06-27 16:17:35,2017-07-06,4,,"Recebi o produto, dentro da data. Porém quando fui abrir, percebi que o lacre tinha sido violado e estava faltando a bateria do apresentador. Mas como não conferi durante recebimento...",2017-06-28 00:00:00,2017-06-29 09:27:58,2017-06-29 17:50:12,49.9,8.27,49.0,944.0,3.0,300.0,1,credit_card,2,58.17,salto,SP,computers_accessories,Electronics,3496.0,12,3,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
32083,embu das artes,SP,2018-05-06 19:58:05,2018-05-07 09:32:11,2018-05-08 15:32:00,2018-05-23 22:49:42,2018-05-25,4,,,2018-05-24 00:00:00,2018-05-25 13:07:52,2018-05-11 09:30:59,139.0,23.51,56.0,498.0,5.0,4100.0,1,credit_card,8,162.51,florianopolis,SC,housewares,Home & Garden,27869.0,18,17,15,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
107820,sao marcos,RS,2017-05-24 23:23:56,2017-05-25 23:30:14,2017-05-26 11:15:32,2017-05-30 18:07:52,2017-06-13,5,,,2017-05-31 00:00:00,2017-05-31 23:06:50,2017-05-31 23:30:14,19.99,12.48,48.0,150.0,2.0,400.0,1,credit_card,3,32.47,porto alegre,RS,fashion_bags_accessories,Fashion,1280.0,19,5,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
17573,sao paulo,SP,2018-03-05 06:37:22,2018-03-07 02:49:04,2018-03-07 23:28:31,2018-03-18 16:26:18,2018-03-26,4,,,2018-03-19 00:00:00,2018-03-19 22:44:20,2018-03-13 02:31:37,64.9,15.21,59.0,1617.0,1.0,700.0,1,boleto,1,80.11,curitiba,PR,sports_leisure,Entertainment,4096.0,20,13,10,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
86413,macae,RJ,2018-03-13 08:42:43,2018-03-13 09:20:24,2018-03-14 16:12:54,2018-03-27 18:32:59,2018-04-04,4,,,2018-03-28 00:00:00,2018-03-29 11:29:38,2018-03-19 09:20:24,110.0,67.14,58.0,1893.0,1.0,5950.0,1,credit_card,3,177.14,ilicinea,MG,garden_tools,Furniture,8000.0,21,14,13,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
50591,dianopolis,TO,2017-08-16 15:31:02,2017-08-17 15:55:18,2017-08-18 14:45:38,2017-08-29 12:26:16,2017-09-14,5,,,2017-08-30 00:00:00,2017-09-02 12:36:19,2017-08-23 15:55:18,99.99,29.1,54.0,1012.0,1.0,1200.0,1,credit_card,2,129.09,sao paulo,SP,cool_stuff,Fashion,15750.0,28,12,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
76010,florianopolis,SC,2017-12-03 20:24:03,2017-12-03 20:31:44,2017-12-04 19:52:00,2017-12-18 11:48:41,2018-01-04,3,,Um pedido com duas unidades mas duas entregas com uma unidade cada uma e pagamento de duas taxas. O produto ficou caro.,2017-12-19 00:00:00,2017-12-21 14:35:04,2017-12-07 20:30:48,109.0,25.31,32.0,411.0,1.0,650.0,1,credit_card,1,268.62,cuiaba,MT,health_beauty,Beauty & Health,4845.0,31,14,13,OnTime/Early,OnTime/Early,Slow,Fast,Fast
25990,cachoeirinha,RS,2017-09-25 14:36:45,2017-09-25 15:06:22,2017-09-26 13:37:37,2017-10-06 18:33:54,2017-10-19,5,,,2017-10-07 00:00:00,2017-10-08 13:22:56,2017-09-29 15:06:22,69.9,15.25,18.0,1311.0,3.0,650.0,1,credit_card,1,85.15,sao jose,SC,baby,Fashion,3150.0,23,11,10,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
89347,santa barbara d'oeste,SP,2017-12-11 23:52:20,2017-12-12 00:19:34,2017-12-18 16:25:07,2017-12-22 20:45:03,2018-01-04,5,,,2017-12-23 00:00:00,2017-12-23 23:15:03,2017-12-18 00:19:34,79.0,13.57,59.0,354.0,3.0,6050.0,1,credit_card,3,92.57,campo limpo paulista,SP,stationery,Books & Stationery,31920.0,23,10,4,Late,OnTime/Early,Neutral,Fast,Very Fast
86744,curitiba,PR,2018-08-07 20:57:01,2018-08-08 03:10:25,2018-08-09 14:35:00,2018-08-13 14:46:45,2018-08-20,5,,,2018-08-14 00:00:00,2018-08-14 19:14:09,2018-08-13 03:10:25,38.62,18.42,60.0,656.0,1.0,575.0,1,boleto,1,57.04,belo horizonte,MG,garden_tools,Furniture,8000.0,12,5,4,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
76638,vitoria,ES,2018-07-15 10:46:26,2018-07-15 10:55:16,2018-07-31 13:00:00,2018-08-09 19:49:48,2018-08-06,5,,,2018-08-08 00:00:00,2018-08-10 00:30:30,2018-07-25 10:55:16,86.0,15.7,57.0,2026.0,3.0,100.0,1,credit_card,2,101.7,guarulhos,SP,health_beauty,Beauty & Health,1331.0,21,25,9,Late,Late,Neutral,Slow,Fast
32474,rio de janeiro,RJ,2018-05-18 06:51:16,2018-05-18 07:16:25,2018-05-21 06:56:00,2018-06-09 16:12:18,2018-06-22,2,avarias no produto,"O cesto foi recebido com uma das duas dobradiças amassada e faltando um parafuso de dois de uma lateral, que sequer teve a furação do parafuso na madeira, ou seja ele nunca foi colocado.",2018-06-10 00:00:00,2018-06-11 16:13:27,2018-05-22 07:16:25,138.0,35.99,55.0,375.0,2.0,10050.0,1,credit_card,1,173.99,baependi,MG,housewares,Home & Garden,58682.0,34,22,19,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
110497,uberlandia,MG,2018-05-06 14:29:03,2018-05-06 14:53:12,2018-05-08 13:50:00,2018-05-10 20:27:35,2018-05-29,5,Ótimo vendedor ,Ótimo produto. Recomendo ,2018-05-11 00:00:00,2018-05-14 20:53:00,2018-05-10 14:53:12,220.0,27.62,47.0,2730.0,4.0,9750.0,1,credit_card,5,247.62,guarulhos,SP,music,Entertainment,13392.0,22,4,2,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
50968,laguna,SC,2018-03-22 22:58:20,2018-03-23 09:55:37,2018-03-23 20:12:48,2018-04-04 12:12:30,2018-04-17,4,,,2018-04-05 00:00:00,2018-04-05 15:33:57,2018-03-29 09:55:37,144.99,21.93,54.0,629.0,1.0,1050.0,1,credit_card,1,166.92,sao paulo,SP,cool_stuff,Fashion,19008.0,25,12,11,OnTime/Early,OnTime/Early,Slow,Fast,Fast
10112,jacarei,SP,2016-10-05 22:39:46,2016-10-06 16:03:32,2016-10-10 16:03:33,2016-10-13 16:03:33,2016-11-25,5,,,2016-10-18 00:00:00,2016-12-06 20:48:13,2016-10-10 16:03:33,22.9,15.46,32.0,337.0,1.0,2300.0,1,credit_card,1,38.36,bauru,SP,furniture_decor,Furniture,22500.0,50,7,3,OnTime/Early,OnTime/Early,Very Slow,Very Fast,Very Fast
85248,fortaleza,CE,2017-11-27 00:16:09,2017-11-29 15:13:49,2017-12-04 23:09:43,2017-12-14 16:29:41,2017-12-22,5,,,2017-12-15 00:00:00,2017-12-21 03:12:40,2017-12-05 15:13:49,49.0,28.82,59.0,341.0,2.0,1750.0,1,credit_card,10,233.46,sao jose do rio preto,SP,garden_tools,Furniture,32560.0,24,17,9,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
79307,virgem da lapa,MG,2017-09-16 22:28:50,2017-09-17 01:11:04,2017-09-18 21:17:22,2017-09-26 20:09:52,2017-10-10,2,,,2017-09-27 00:00:00,2017-09-27 23:21:40,2017-09-21 01:11:04,599.0,89.35,48.0,675.0,3.0,850.0,1,credit_card,3,688.35,sao paulo,SP,health_beauty,Beauty & Health,62424.0,23,9,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
58776,caucaia,CE,2017-07-12 09:24:20,2017-07-13 03:05:20,2017-07-13 15:11:55,2017-07-24 22:27:45,2017-08-11,4,,"foi entregue antes do prazo agendado, ou seja, a entrega veio mais cedo, vendo assim o comprometimento com o cliente, o produto chegou sem danos e em perfeito estado.",2017-07-25 00:00:00,2017-07-26 10:46:34,2017-07-19 03:05:20,39.9,21.15,53.0,147.0,1.0,200.0,1,boleto,1,61.05,brasilia,DF,computers_accessories,Electronics,1408.0,29,12,11,OnTime/Early,OnTime/Early,Slow,Fast,Fast
82870,vale real,RS,2018-02-28 16:31:27,2018-02-28 16:51:32,2018-03-05 20:14:47,2018-03-13 00:44:30,2018-03-23,4,,,2018-03-14 00:00:00,2018-03-14 09:58:54,2018-03-06 16:51:32,46.63,15.1,48.0,143.0,1.0,350.0,1,credit_card,3,61.73,ponta grossa,PR,perfumery,Beauty & Health,1728.0,22,12,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
64461,sao paulo,SP,2018-08-24 09:55:31,2018-08-24 10:10:20,2018-08-27 17:58:00,2018-08-28 16:12:10,2018-08-30,5,,,2018-08-29 00:00:00,2018-08-30 12:43:39,2018-08-28 10:10:20,55.0,13.85,57.0,321.0,1.0,250.0,1,credit_card,3,119.24,sao paulo,SP,watches_gifts,Electronics,352.0,5,4,0,OnTime/Early,OnTime/Early,Very Fast,Very Fast,Very Fast
38657,brasilia,DF,2017-06-06 18:10:19,2017-06-06 19:15:15,2017-06-08 07:49:57,2017-06-19 21:22:25,2017-07-17,4,,Tudo dentro do esperado,2017-06-22 00:00:00,2017-06-27 13:35:12,2017-06-26 19:15:15,18.9,15.1,51.0,121.0,1.0,300.0,1,credit_card,8,136.0,ibitinga,SP,bed_bath_table,Furniture,4800.0,40,13,11,OnTime/Early,OnTime/Early,Very Slow,Fast,Fast
25306,carvalhopolis,MG,2017-09-08 06:48:01,2017-09-08 07:03:46,2017-09-12 22:07:33,2017-09-22 18:38:55,2017-10-04,5,,,2017-09-23 00:00:00,2017-09-27 21:20:05,2017-09-14 07:03:46,25.33,16.79,49.0,796.0,2.0,100.0,1,credit_card,2,42.12,aparecida de goiania,GO,baby,Fashion,1408.0,25,14,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast
85523,belem,PA,2017-11-24 14:41:26,2017-11-24 16:52:56,2017-11-28 17:56:45,2017-12-16 16:05:16,2017-12-28,5,,,2017-12-17 00:00:00,2017-12-17 21:47:29,2017-11-30 16:52:56,49.0,28.82,58.0,340.0,2.0,1500.0,1,credit_card,6,155.64,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,33,22,17,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
81570,uberaba,MG,2017-04-10 13:53:43,2017-04-10 14:05:14,2017-04-11 08:36:07,2017-04-17 15:38:13,2017-05-04,5,,,2017-04-18 00:00:00,2017-04-19 10:01:30,2017-04-14 14:05:14,355.9,16.66,41.0,1044.0,1.0,600.0,1,credit_card,1,372.56,petropolis,RJ,perfumery,Beauty & Health,3696.0,23,7,6,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
31961,sao paulo,SP,2017-07-30 17:48:59,2017-08-02 08:32:15,2017-08-01 15:22:11,2017-08-02 22:11:54,2017-08-11,5,,,2017-08-12 00:00:00,2017-08-12 20:50:25,2017-08-07 04:15:35,25.0,7.78,46.0,79.0,3.0,300.0,1,boleto,1,32.78,sao paulo,SP,housewares,Home & Garden,3780.0,11,3,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
21066,itapema,SC,2018-06-25 20:01:01,2018-06-26 20:07:46,2018-06-27 10:33:00,2018-07-04 13:42:10,2018-07-23,4,,,2018-07-05 00:00:00,2018-07-07 17:03:24,2018-06-28 20:07:46,409.0,59.63,55.0,995.0,3.0,1000.0,1,credit_card,5,468.63,goiania,GO,sports_leisure,Entertainment,4500.0,27,8,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
95575,janiopolis,PR,2017-10-19 10:36:34,2017-10-20 20:49:37,2017-11-01 23:06:41,2017-11-09 15:48:56,2017-11-24,1,,,2017-11-10 00:00:00,2017-11-13 11:57:57,2017-10-26 20:49:37,34.99,15.1,57.0,422.0,2.0,150.0,1,credit_card,1,50.09,sao paulo,SP,telephony,Electronics,836.0,35,21,7,Late,OnTime/Early,Slow,Neutral,Very Fast
75483,santo andre,SP,2018-08-09 21:55:15,2018-08-10 03:15:21,2018-08-10 15:13:00,2018-08-15 12:16:35,2018-08-31,1,Decepcionado.,"Todo correto, exceto o produto que é de péssima qualidade.",2018-08-16 00:00:00,2018-08-16 16:21:59,2018-08-14 03:15:21,32.0,7.48,60.0,1146.0,6.0,150.0,1,boleto,1,39.48,sao paulo,SP,health_beauty,Beauty & Health,15840.0,21,5,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
5810,varginha,MG,2018-04-09 23:34:35,2018-04-10 00:49:39,2018-04-11 15:24:36,2018-04-23 13:38:24,2018-05-04,1,,"Recebi só parte de minha compra, pois comprei duas araras e só recebi uma. Sou cliente há mais de vinte anos e é a primeira vez que isto acontece.",2018-04-24 00:00:00,2018-04-24 23:05:25,2018-04-16 00:49:39,69.9,24.71,44.0,903.0,6.0,2600.0,1,credit_card,2,189.22,sao paulo,SP,furniture_decor,Furniture,15000.0,24,13,11,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
50116,rio grande,RS,2018-06-07 19:51:33,2018-06-07 20:15:08,2018-06-11 12:17:00,2018-06-18 21:58:01,2018-07-04,5,,,2018-06-19 00:00:00,2018-06-20 08:18:11,2018-06-13 20:15:08,94.9,18.54,22.0,546.0,1.0,1007.0,1,credit_card,10,113.44,londrina,PR,toys,Entertainment,19602.0,26,11,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
15019,brasilia,DF,2017-10-03 17:57:29,2017-10-03 18:14:38,2017-10-05 20:01:23,2017-10-13 16:39:40,2017-10-26,4,,,2017-10-14 00:00:00,2017-10-17 00:52:42,2017-10-09 18:14:38,99.9,20.19,40.0,245.0,2.0,1000.0,1,credit_card,1,120.09,pirituba,SP,sports_leisure,Entertainment,13500.0,22,9,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
74857,bento goncalves,RS,2017-08-21 14:23:32,2017-08-21 14:35:47,2017-08-24 15:33:30,2017-09-04 19:40:04,2017-09-15,4,,,2017-09-05 00:00:00,2017-09-07 13:15:54,2017-08-25 14:35:47,54.9,16.14,56.0,670.0,1.0,350.0,1,credit_card,2,71.04,ribeirao preto,SP,health_beauty,Beauty & Health,13920.0,24,14,11,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
91405,carapicuiba,SP,2018-02-21 18:47:50,2018-02-21 18:55:31,2018-02-24 00:24:55,2018-02-26 21:28:51,2018-03-07,2,,"Pelas imagens achei q fosse tela com moldura. Até pq na discrição está escrito q a espessura e de 2 cm. 
Só q na verdade é um mdf de 3 mm fiquei um pouco fustratado mas tudo bem. ",2018-02-27 00:00:00,2018-02-28 01:56:23,2018-02-27 18:55:31,110.99,14.17,48.0,1232.0,1.0,1700.0,1,credit_card,2,125.16,salto,SP,art,Entertainment,19500.0,13,5,2,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
107307,bauru,SP,2017-11-27 14:18:58,2017-11-27 14:26:26,2017-11-30 17:05:07,2017-12-06 11:42:29,2017-12-29,5,,,2017-12-07 00:00:00,2017-12-07 16:01:13,2017-12-11 14:26:26,89.0,15.37,35.0,920.0,7.0,100.0,1,credit_card,5,104.37,curitiba,PR,fashion_bags_accessories,Fashion,1000.0,31,8,5,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
110209,toledo,PR,2018-04-18 23:28:58,2018-04-20 07:11:11,2018-04-21 00:31:37,2018-04-27 23:34:36,2018-05-14,4,,,2018-04-28 00:00:00,2018-04-30 01:49:45,2018-04-26 07:11:11,24.9,18.23,49.0,983.0,1.0,300.0,1,boleto,1,43.13,garca,SP,books_general_interest,Books & Stationery,4114.0,25,9,6,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
91324,porto alegre,RS,2018-08-17 10:55:49,2018-08-17 11:10:18,2018-08-20 08:19:00,2018-08-29 19:18:50,2018-09-10,5,Recomendo,,2018-08-30 00:00:00,2018-08-31 12:14:44,2018-08-21 11:10:18,249.9,23.05,56.0,456.0,3.0,11950.0,1,debit_card,1,272.95,osasco,SP,stationery,Books & Stationery,27324.0,23,12,9,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
47839,belo horizonte,MG,2017-12-07 17:13:11,2017-12-07 17:33:29,2017-12-20 19:03:58,2017-12-28 21:19:18,2018-01-05,3,,,2017-12-29 00:00:00,2017-12-30 01:27:24,2017-12-13 17:32:17,70.97,17.75,41.0,673.0,1.0,3008.0,1,credit_card,3,177.44,laranjal paulista,SP,toys,Entertainment,46080.0,28,21,8,Late,OnTime/Early,Slow,Neutral,Fast
87202,taboao da serra,SP,2018-08-06 11:53:45,2018-08-07 04:35:14,2018-08-14 15:35:00,2018-08-17 01:48:29,2018-08-16,5,,,2018-08-17 00:00:00,2018-09-19 22:59:54,2018-08-16 04:35:14,127.27,9.64,57.0,1160.0,1.0,625.0,1,boleto,1,136.91,votorantim,SP,garden_tools,Furniture,8280.0,9,10,2,OnTime/Early,Late,Fast,Fast,Very Fast
13996,lagoa grande,MG,2017-12-20 10:08:37,2017-12-20 10:32:00,2017-12-20 22:21:47,2017-12-27 14:56:55,2018-01-19,5,,,2017-12-28 00:00:00,2017-12-28 18:00:21,2017-12-27 10:31:33,589.99,28.97,60.0,2256.0,5.0,3400.0,1,credit_card,10,618.96,sao paulo,SP,auto,Electronics,18000.0,29,7,6,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
51265,santa cruz de monte castelo,PR,2017-08-13 17:34:45,2017-08-15 03:45:40,2017-08-15 19:02:57,2017-08-21 20:20:00,2017-09-05,2,,,2017-08-22 00:00:00,2017-08-25 23:00:51,2017-08-21 03:45:40,119.99,18.09,55.0,831.0,1.0,1400.0,1,boleto,1,138.08,sao paulo,SP,cool_stuff,Fashion,15750.0,22,8,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
60213,diadema,SP,2017-09-12 10:31:42,2017-09-13 03:15:47,2017-09-19 13:32:36,2017-09-26 15:25:15,2017-09-28,1,,"Paguei um frete de 388,00 e tive que retirar o produto nos correios, sendo submetida a uma fila enorme, o que ocasional uma perda de tempo.",2017-09-27 00:00:00,2017-09-27 23:58:11,2017-09-19 03:15:47,137.9,38.81,42.0,363.0,1.0,922.0,1,boleto,1,1767.1,itauna,MG,computers_accessories,Electronics,7650.0,15,14,7,Late,OnTime/Early,Fast,Fast,Very Fast
84679,monte mor,SP,2018-03-18 08:50:06,2018-03-18 09:08:01,2018-03-21 21:25:44,2018-04-09 18:08:35,2018-04-05,1,,entao segundo produto que atrasa pra chegar esse ia chegar 5/04 ainda nada de chegar,2018-04-07 00:00:00,2018-04-08 15:05:49,2018-03-22 09:08:01,53.9,13.46,56.0,348.0,2.0,1550.0,1,credit_card,2,134.72,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,17,22,18,OnTime/Early,Late,Neutral,Neutral,Neutral
42689,sao joao del rei,MG,2018-02-02 17:15:48,2018-02-02 17:32:27,2018-02-05 12:46:55,2018-02-15 18:53:27,2018-03-01,5,,,2018-02-16 00:00:00,2018-02-17 13:41:19,2018-02-08 17:31:43,62.0,16.19,48.0,252.0,1.0,625.0,1,credit_card,1,156.38,sao paulo,SP,bed_bath_table,Furniture,52500.0,26,13,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
64922,indaial,SC,2017-12-12 22:58:00,2017-12-12 23:12:42,2017-12-13 21:28:46,2017-12-28 20:32:43,2018-01-12,5,,bom tmb,2017-12-29 00:00:00,2017-12-29 23:04:30,2017-12-18 23:12:42,95.0,15.42,58.0,737.0,3.0,350.0,1,credit_card,3,110.42,sao paulo,SP,watches_gifts,Electronics,640.0,30,15,14,OnTime/Early,OnTime/Early,Slow,Fast,Fast
94664,porto alegre,RS,2018-08-07 09:03:02,2018-08-08 09:05:09,2018-08-08 15:01:00,2018-08-15 19:28:29,2018-08-24,4,,,2018-08-16 00:00:00,2018-08-17 11:50:14,2018-08-14 09:05:09,170.0,30.44,58.0,1500.0,4.0,700.0,1,credit_card,6,1202.64,lauro de freitas,BA,telephony,Electronics,10080.0,16,8,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
7767,florianopolis,SC,2017-07-05 00:57:31,2017-07-06 03:25:32,2017-07-06 13:27:43,2017-07-17 18:12:48,2017-07-27,5,,,2017-07-18 00:00:00,2017-07-24 13:23:37,2017-07-12 03:25:32,59.9,15.18,59.0,2262.0,4.0,600.0,1,boleto,1,75.08,campinas,SP,furniture_decor,Furniture,6760.0,21,12,11,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
39053,belo horizonte,MG,2017-07-24 11:03:13,2017-07-25 03:43:46,2017-07-27 14:33:55,2017-08-01 22:13:49,2017-08-15,5,,,2017-08-02 00:00:00,2017-08-03 12:11:52,2017-07-31 03:43:46,54.99,15.13,54.0,629.0,2.0,900.0,1,boleto,1,140.24,ibitinga,SP,bed_bath_table,Furniture,2560.0,21,8,5,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
12765,sertaozinho,SP,2018-01-16 10:00:04,2018-01-16 10:10:55,2018-01-18 15:18:00,2018-01-22 16:58:18,2018-02-06,3,,A foto do produto é jogo de tapete com tunel... porém o enviado NÃO FOI COM TUNEL.,2018-01-23 00:00:00,2018-01-24 09:24:37,2018-01-22 10:10:55,78.0,19.43,55.0,666.0,2.0,4550.0,1,credit_card,9,97.43,atibaia,SP,auto,Electronics,37152.0,20,6,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
69411,sao paulo,SP,2018-06-18 11:33:07,2018-06-20 02:55:39,2018-06-20 20:11:00,2018-06-21 17:58:28,2018-07-05,5,Ótima,Perfeito....chegou antes do prazo.....,2018-06-22 00:00:00,2018-06-22 21:34:48,2018-06-27 02:55:39,797.0,18.65,31.0,948.0,2.0,250.0,1,boleto,1,815.65,diadema,SP,watches_gifts,Electronics,5054.0,16,3,0,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
9702,rio de janeiro,RJ,2017-11-26 22:56:15,2017-11-26 23:13:06,2017-11-29 17:37:24,2017-12-11 20:40:02,2017-12-18,5,,Lindo o papel de parede ,2017-12-12 00:00:00,2017-12-13 02:29:01,2017-11-30 23:13:06,59.8,17.67,53.0,1991.0,2.0,600.0,1,credit_card,4,232.41,botucatu,SP,furniture_decor,Furniture,5880.0,21,14,12,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
55192,rio de janeiro,RJ,2018-02-22 11:22:00,2018-02-22 12:01:28,2018-02-22 22:29:21,2018-02-26 14:54:42,2018-03-19,5,,Pontual!,2018-02-27 00:00:00,2018-03-04 19:50:57,2018-02-28 12:01:28,149.0,40.37,59.0,1893.0,1.0,6550.0,1,credit_card,2,189.37,ilicinea,MG,computers_accessories,Electronics,8000.0,24,4,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
105942,ipatinga,MG,2018-03-21 17:05:34,2018-03-21 17:16:00,2018-03-26 15:54:48,2018-04-05 17:58:36,2018-04-24,1,,produto avariado,2018-04-06 00:00:00,2018-04-07 19:01:37,2018-03-27 17:16:00,43.2,18.23,57.0,260.0,1.0,550.0,1,credit_card,1,61.43,praia grande,SP,home_appliances,Home & Garden,3700.0,33,15,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
